detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
sift_radii_pc,cone,num_octaves,1,1.0,0.015625,0.4550512731075287,0.0,0.4550512731075287,0.0,5.495308583995211,
sift_radii_pc,cube,num_octaves,1,1.0,0.015625,0.5506449341773987,0.0,0.5506449341773987,0.0,2.7043098750000354,
sift_radii_pc,cuboid,num_octaves,1,11.0,0.171875,0.516149867664684,0.04401703630211518,0.5824961066246033,0.5454545454545454,2.609799166995799,
sift_radii_pc,cylinder,num_octaves,1,0.0,0.0,,,,,2.577708917000564,
sift_radii_pc,pyramid,num_octaves,1,2.0,0.03125,0.4656931757926941,0.0073205530643463135,0.4730137288570404,0.5,3.9858218750014203,
sift_radii_pc,sphere,num_octaves,1,0.0,0.0,,,,,3.6356888329901267,
sift_radii_pc,torus,num_octaves,1,12.0,0.1875,0.536615880827109,0.03837771042386533,0.5806774497032166,0.3333333333333333,3.847619583000778,
sift_radii_pc,cone,num_octaves,2,2.0,0.03125,0.45305798947811127,0.0019932836294174194,0.4550512731075287,1.0,6.349737583994283,
sift_radii_pc,cube,num_octaves,2,2.0,0.03125,0.5116456598043442,0.038999274373054504,0.5506449341773987,0.5,3.2959128329966916,
sift_radii_pc,cuboid,num_octaves,2,17.0,0.1875,0.5035971929045284,0.04147884253966484,0.5824961066246033,0.5294117647058824,3.397162749999552,
sift_radii_pc,cylinder,num_octaves,2,0.0,0.0,,,,,3.8141982499946607,
sift_radii_pc,pyramid,num_octaves,2,5.0,0.078125,0.46062342524528505,0.006498365010283272,0.4730137288570404,0.6,5.19375254100305,
sift_radii_pc,sphere,num_octaves,2,0.0,0.0,,,,,4.38710562500637,
sift_radii_pc,torus,num_octaves,2,22.0,0.234375,0.5150621655312452,0.03742813262654133,0.5806774497032166,0.36363636363636365,4.515291417003027,
sift_radii_pc,cone,num_octaves,3,2.0,0.03125,0.45305798947811127,0.0019932836294174194,0.4550512731075287,1.0,6.331549583992455,
sift_radii_pc,cube,num_octaves,3,6.0,0.09375,0.5285142511129379,0.06440068401091542,0.649084210395813,0.6666666666666666,3.245572624990018,
sift_radii_pc,cuboid,num_octaves,3,31.0,0.265625,0.5227956262327009,0.05987525862332569,0.6660154461860657,0.6451612903225806,3.399026583007071,
sift_radii_pc,cylinder,num_octaves,3,1.0,0.015625,0.45621711015701294,0.0,0.45621711015701294,0.0,3.595402709004702,
sift_radii_pc,pyramid,num_octaves,3,9.0,0.109375,0.4641028609540727,0.010920324487771194,0.4882226884365082,0.8888888888888888,5.388916249998147,
sift_radii_pc,sphere,num_octaves,3,0.0,0.0,,,,,4.545465917006368,
