detector_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s
sift_radii_pc,contrast_threshold,0.05,82.71428571428571,0.6540178571428571,0.3287155915334007,0.08457789187274467,0.5334402024745941,0.5233992089795185,6.614000023858223
sift_radii_pc,contrast_threshold,0.1,82.71428571428571,0.6540178571428571,0.3287155915334007,0.08457789187274467,0.5334402024745941,0.5233992089795185,6.821720803285383
sift_radii_pc,contrast_threshold,0.2,77.57142857142857,0.6160714285714286,0.3399815963189011,0.07640855308342595,0.5334402024745941,0.5289573296591332,6.808815190429284
sift_radii_pc,contrast_threshold,0.3,50.0,0.4375,0.3889810762375393,0.05443884424794191,0.5334402024745941,0.5270818896664357,4.975997089431205
sift_radii_pc,contrast_threshold,0.45,10.714285714285714,0.11383928571428571,0.49009257949688073,0.030238010178938096,0.5586334466934204,0.6103758845694329,4.849722589430582
sift_radii_pc,contrast_threshold,0.6,0.8571428571428571,0.013392857142857142,0.6417268812656403,0.005325040041984205,0.6507698694864908,0.4166666666666667,4.46083122028462
sift_radii_pc,contrast_threshold,0.8,0.0,0.0,,,,,4.6861705538550655
sift_radii_pc,num_octaves,1,3.857142857142857,0.060267857142857144,0.5048310263138829,0.017943059958065367,0.5283766984939575,0.27575757575757576,3.5508938334262763
sift_radii_pc,num_octaves,2,6.857142857142857,0.08035714285714286,0.48879728659270283,0.02527957963579227,0.5283766984939575,0.5986096256684492,4.421880142856805
sift_radii_pc,num_octaves,3,10.714285714285714,0.11383928571428571,0.49009257949688073,0.030238010178938096,0.5586334466934204,0.6103758845694329,4.481621047856087
sift_radii_pc,num_octaves,4,21.0,0.203125,0.5089550781671955,0.047832791204544305,0.615631069455828,0.5394686079560029,4.514693381002871
sift_radii_pc,radii,"[0.020000000000000004, 0.04000000000000001, 0.08000000000000002, 0.16000000000000003]",422.7142857142857,0.796875,0.5787618317181247,0.075578392143988,0.8621004479272025,0.9804103240712626,1.376808077286114
sift_radii_pc,radii,"[0.03, 0.06, 0.12, 0.24]",110.42857142857143,0.6071428571428571,0.5330641753891382,0.06630003331718869,0.7487580605915615,0.7033789558430585,2.0700182917166137
sift_radii_pc,radii,"[0.05, 0.1, 0.2, 0.4]",10.714285714285714,0.11383928571428571,0.49009257949688073,0.030238010178938096,0.5586334466934204,0.6103758845694329,4.46122114285494
sift_radii_pc,radii,"[0.08000000000000002, 0.16000000000000003, 0.32000000000000006, 0.6400000000000001]",3.4285714285714284,0.04241071428571429,0.49127791728824377,0.024379948733345258,0.5188887417316437,0.578125,12.00741726785574
sift_radii_pc,radii,"[0.1, 0.2, 0.4, 0.8]",3.7142857142857144,0.04017857142857143,0.4955972021818161,0.015417957263344778,0.5163919150829315,0.64,18.218188999856856
