detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
harris_pc,cube,radius,0.01,0.0,0.0,-1.3227294894092812e-17,2.1986144194768828e-16,9.077915249019653e-15,,0.022004427999490872,
harris_pc,cuboid,radius,0.01,0.0,0.0,-8.43165590673963e-18,1.7034075147627931e-16,6.685694634496511e-15,,0.020425851998879807,
harris_pc,cylinder,radius,0.01,1.0,0.015625,-2.4982293883362357e-17,2.97648890587599e-16,7.764777260555195e-15,0.0,0.023543793002318125,
harris_pc,pyramid,radius,0.01,3.0,0.046875,-8.074807158514481e-17,5.531143689527919e-16,1.0345681612847369e-14,0.0,0.03038432100220234,
harris_pc,sphere,radius,0.01,2.0,0.03125,-7.749814754694594e-17,5.192768298806854e-16,1.1031602248987423e-14,0.0,0.03128930300226784,
harris_pc,torus,radius,0.01,2.0,0.03125,-2.8456696597280194e-17,3.2983422853274465e-16,1.1609400553300466e-14,0.0,0.02458341300007305,
harris_pc,cone,radius,0.02,6.0,0.09375,-6.173431701547727e-14,8.107153574491366e-14,8.622331493226816e-13,0.16666666666666666,0.17953252299776068,
harris_pc,cube,radius,0.02,8.0,0.125,-3.6191530783359715e-14,7.772110004431404e-14,9.05845164750893e-13,0.0,0.09640462999959709,
harris_pc,cuboid,radius,0.02,7.0,0.109375,-3.007018897762855e-14,7.668413890159288e-14,8.370494608810224e-13,0.14285714285714285,0.08207961699736188,
harris_pc,cylinder,radius,0.02,8.0,0.125,-4.4845522210552887e-14,8.347235931386848e-14,9.34921049263162e-13,0.0,0.11861070800296147,
harris_pc,pyramid,radius,0.02,6.0,0.09375,-5.928498428336329e-14,8.397699518105389e-14,8.699573679717679e-13,0.16666666666666666,0.1690072940000391,
harris_pc,sphere,radius,0.02,8.0,0.125,-6.145902691177172e-14,8.55239006671098e-14,9.556883146030881e-13,0.25,0.15912286499951733,
harris_pc,torus,radius,0.02,6.0,0.09375,-4.090319086683775e-14,8.251448719221432e-14,9.106766993492898e-13,0.3333333333333333,0.11571162800100865,
harris_pc,cone,radius,0.05,6.0,0.09375,-2.4460815930796737e-11,1.3035257689163294e-11,7.356176925151884e-11,0.3333333333333333,0.2662947049975628,
harris_pc,cube,radius,0.05,11.0,0.171875,-2.586024705148064e-11,1.5262686139179077e-11,1.1677804254151692e-10,0.18181818181818182,0.21807125700070173,
harris_pc,cuboid,radius,0.05,10.0,0.15625,-1.4285683144050304e-11,1.493374977392612e-11,1.4777480071762835e-10,0.3,0.22120732699841028,
harris_pc,cylinder,radius,0.05,7.0,0.109375,-2.5222357936359715e-11,1.3004629478830321e-11,1.099830310128296e-10,0.42857142857142855,0.2262098840001272,
harris_pc,pyramid,radius,0.05,6.0,0.09375,-2.4176062090512874e-11,1.4525525645426303e-11,1.0246143941407569e-10,0.6666666666666666,0.25046057299914537,
harris_pc,sphere,radius,0.05,0.0,0.0,-2.8912144467370562e-11,1.0338106985480427e-11,8.232902649911019e-11,,0.24384685000040918,
