detector_name,shape_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s,error
sift3d,cone,num_octaves,1,8.0,0.078125,-0.8097440078854561,0.09345894634835698,1.056942105293274,1.0,0.06781948100251611,
sift3d,cube,num_octaves,1,14.0,0.21875,-0.3901923724583217,0.7172808207486009,1.0113757848739624,0.9285714285714286,0.3231576199978008,
sift3d,cuboid,num_octaves,1,36.0,0.3125,-0.306822769343853,0.611019476765165,1.0112448930740356,0.9722222222222222,0.3082755629984604,
sift3d,cylinder,num_octaves,1,4.0,0.046875,-0.6159663200378418,1.1920928955078125e-07,0.6159664392471313,0.5,0.08573245499792392,
sift3d,pyramid,num_octaves,1,37.0,0.34375,-0.36199782023558746,0.5396588566063764,1.0278677940368652,1.0,0.22728935000122874,
sift3d,sphere,num_octaves,1,0.0,0.0,,,,,0.07840503199986415,
sift3d,torus,num_octaves,1,0.0,0.0,,,,,0.0381685149986879,
sift3d,cone,num_octaves,2,9.0,0.078125,-0.792501774099138,0.10070959917184764,1.056942105293274,1.0,0.07465826800034847,
sift3d,cube,num_octaves,2,14.0,0.21875,-0.3333602803094046,0.6128078375484705,0.8640674352645874,0.9285714285714286,0.2886833189986646,
sift3d,cuboid,num_octaves,2,36.0,0.3125,-0.3060583737161424,0.6094971849205012,1.0087255239486694,0.9722222222222222,0.3200409529999888,
sift3d,cylinder,num_octaves,2,1.0,0.015625,-0.782248854637146,0.0,0.782248854637146,1.0,0.07608374800111051,
sift3d,pyramid,num_octaves,2,37.0,0.34375,-0.36199782023558746,0.5396588566063764,1.0278677940368652,1.0,0.24400476300070295,
sift3d,sphere,num_octaves,2,1.0,0.015625,-1.0310490131378174,0.0,1.0310490131378174,1.0,0.08737302600275143,
sift3d,torus,num_octaves,2,0.0,0.0,,,,,0.03850062200217508,
sift3d,cone,num_octaves,3,9.0,0.078125,-0.792501774099138,0.10070959917184764,1.056942105293274,1.0,0.08201705800092896,
sift3d,cube,num_octaves,3,14.0,0.21875,-0.3333602803094046,0.6128078375484705,0.8640674352645874,0.9285714285714286,0.30364295300023514,
sift3d,cuboid,num_octaves,3,36.0,0.3125,-0.3060583737161424,0.6094971849205012,1.0087255239486694,0.9722222222222222,0.3274691940023331,
sift3d,cylinder,num_octaves,3,1.0,0.015625,-0.782248854637146,0.0,0.782248854637146,1.0,0.07998694799971418,
sift3d,pyramid,num_octaves,3,37.0,0.34375,-0.36199782023558746,0.5396588566063764,1.0278677940368652,1.0,0.2540095760014083,
sift3d,sphere,num_octaves,3,1.0,0.015625,-1.0310490131378174,0.0,1.0310490131378174,1.0,0.09249003199875006,
sift3d,torus,num_octaves,3,0.0,0.0,,,,,0.03865955400033272,
sift3d,cone,num_octaves,4,9.0,0.078125,-0.792501774099138,0.10070959917184764,1.056942105293274,1.0,0.07448750500043388,
sift3d,cube,num_octaves,4,14.0,0.21875,-0.3333602803094046,0.6128078375484705,0.8640674352645874,0.9285714285714286,0.287206655000773,
sift3d,cuboid,num_octaves,4,36.0,0.3125,-0.3060583737161424,0.6094971849205012,1.0087255239486694,0.9722222222222222,0.3272445319998951,
sift3d,cylinder,num_octaves,4,1.0,0.015625,-0.782248854637146,0.0,0.782248854637146,1.0,0.07808617699993192,
sift3d,pyramid,num_octaves,4,37.0,0.34375,-0.36199782023558746,0.5396588566063764,1.0278677940368652,1.0,0.23769008200179087,
sift3d,sphere,num_octaves,4,1.0,0.015625,-1.0310490131378174,0.0,1.0310490131378174,1.0,0.08808844099985436,
sift3d,torus,num_octaves,4,0.0,0.0,,,,,0.03884235900113708,
sift3d,cone,scales_per_octave,3,0.0,0.0,,,,,0.004133544000069378,
sift3d,cube,scales_per_octave,3,0.0,0.0,,,,,0.004043108998303069,
sift3d,cuboid,scales_per_octave,3,0.0,0.0,,,,,0.004179882002063096,
sift3d,cylinder,scales_per_octave,3,0.0,0.0,,,,,0.004298017996916315,
sift3d,pyramid,scales_per_octave,3,0.0,0.0,,,,,0.00411470299877692,
sift3d,sphere,scales_per_octave,3,0.0,0.0,,,,,0.00397813399831648,
sift3d,torus,scales_per_octave,3,0.0,0.0,,,,,0.003965913001593435,
sift3d,cone,scales_per_octave,4,6.0,0.0625,-0.8191086252530416,0.11439675676686713,1.0552396774291992,1.0,0.04025306800031103,
sift3d,cube,scales_per_octave,4,8.0,0.125,-0.8921881318092346,0.0,0.8921881318092346,1.0,0.16170540399980382,
sift3d,cuboid,scales_per_octave,4,26.0,0.265625,-0.40206274734093594,0.5869307985100894,1.0113849639892578,0.9615384615384616,0.15669368100134307,
sift3d,cylinder,scales_per_octave,4,1.0,0.015625,-0.8676137924194336,0.0,0.8676137924194336,1.0,0.041877644001942826,
sift3d,pyramid,scales_per_octave,4,37.0,0.328125,-0.24215758974487717,0.5700474178830013,1.0089315176010132,0.9459459459459459,0.14169965499968384,
sift3d,sphere,scales_per_octave,4,1.0,0.015625,-1.0251514911651611,0.0,1.0251514911651611,1.0,0.04786541599969496,
sift3d,torus,scales_per_octave,4,0.0,0.0,,,,,0.022304517002339708,
sift3d,cone,scales_per_octave,5,9.0,0.078125,-0.792501774099138,0.10070959917184764,1.056942105293274,1.0,0.07768991099874256,
sift3d,cube,scales_per_octave,5,14.0,0.21875,-0.3333602803094046,0.6128078375484705,0.8640674352645874,0.9285714285714286,0.2947668609995162,
sift3d,cuboid,scales_per_octave,5,36.0,0.3125,-0.3060583737161424,0.6094971849205012,1.0087255239486694,0.9722222222222222,0.3291279889999714,
sift3d,cylinder,scales_per_octave,5,1.0,0.015625,-0.782248854637146,0.0,0.782248854637146,1.0,0.07613336600115872,
sift3d,pyramid,scales_per_octave,5,37.0,0.34375,-0.36199782023558746,0.5396588566063764,1.0278677940368652,1.0,0.24488987100266968,
sift3d,sphere,scales_per_octave,5,1.0,0.015625,-1.0310490131378174,0.0,1.0310490131378174,1.0,0.09150746500017704,
sift3d,torus,scales_per_octave,5,0.0,0.0,,,,,0.040244615000119666,
sift3d,cone,scales_per_octave,6,7.0,0.078125,-0.7900522606713432,0.11839194045090605,1.0582876205444336,1.0,0.11069277999922633,
sift3d,cube,scales_per_octave,6,20.0,0.21875,-0.3447428986430168,0.5082032219093335,0.8573691844940186,1.0,0.4256542699986312,
sift3d,cuboid,scales_per_octave,6,38.0,0.34375,-0.43752984624159963,0.5503382129174742,1.0196775197982788,1.0,0.5040415249968646,
sift3d,cylinder,scales_per_octave,6,1.0,0.015625,-0.7285876274108887,0.0,0.7285876274108887,1.0,0.10576920799940126,
sift3d,pyramid,scales_per_octave,6,45.0,0.328125,-0.2982149832778507,0.5284539834392686,0.9594867825508118,0.9777777777777777,0.34917535800195765,
sift3d,sphere,scales_per_octave,6,1.0,0.015625,-0.9759162664413452,0.0,0.9759162664413452,1.0,0.12921827700120048,
sift3d,torus,scales_per_octave,6,0.0,0.0,,,,,0.05903636400034884,
sift3d,cone,scales_per_octave,7,7.0,0.0625,-0.7962318318230766,0.120157330362943,1.0629184246063232,0.8571428571428571,0.1456719579982746,
sift3d,cube,scales_per_octave,7,14.0,0.21875,-0.3272778647286551,0.6015974687726415,0.8482765555381775,1.0,0.5652082720007456,
sift3d,cuboid,scales_per_octave,7,38.0,0.34375,-0.39057406234113795,0.5813722168850112,1.0096924304962158,1.0,0.632553409999673,
sift3d,cylinder,scales_per_octave,7,1.0,0.015625,-0.6963735222816467,0.0,0.6963735222816467,1.0,0.13812976599729154,
sift3d,pyramid,scales_per_octave,7,37.0,0.296875,-0.27307436111811045,0.5836234625157207,1.0033212900161743,0.972972972972973,0.45556571599809104,
sift3d,sphere,scales_per_octave,7,1.0,0.015625,-0.9293568730354309,0.0,0.9293568730354309,1.0,0.17022461200031103,
