detector_name,param_name,param_value,keypoint_count,spatial_coverage,response_mean,response_std,response_max,repeatability,runtime_s
sift_voxel_pc,voxel_size,0.01,41.142857142857146,0.35044642857142855,,,,0.5496745846899919,0.31177497599855997
sift_voxel_pc,voxel_size,0.02,52.57142857142857,0.40401785714285715,,,,0.7200964084414234,0.2205510235715857
sift_voxel_pc,voxel_size,0.03,31.857142857142858,0.3125,,,,0.5263866273522951,0.166765226284042
sift_voxel_pc,voxel_size,0.05,13.0,0.18303571428571427,,,,0.5620408163265306,0.0780287977145885
sift_voxel_pc,voxel_size,0.08,3.7142857142857144,0.05580357142857143,,,,0.45138888888888884,0.016685785715318553
sift_voxel_pc,voxel_size,0.12,0.5714285714285714,0.008928571428571428,,,,0.75,0.004419821570211623
sift_voxel_pc,voxel_size,0.15,0.0,0.0,,,,,0.000715708572118144
